link_id,Oneway,Speed,DriveTime,Length_Miles,RoadClass,AADT,start_node,end_node,ft,lanes,sl,med,at,terrain,capacity
11757,B,25,0.13087135632000002,0.0545297318,"11 Other Local, Neighborhood, Rural Roads",NA,118507,118502,Local,1,25,None,Suburban,level,800
11766,B,25,0.16804474128,0.0700186422,"11 Other Local, Neighborhood, Rural Roads",NA,119798,119669,Local,1,25,None,Suburban,level,800
11785,B,25,0.12980249544,0.0540843731,10 Other Federal Aid Eligible Local Roads,500,120928,120932,Local,1,25,None,Suburban,level,800
11787,B,25,0.13973589983999998,0.0582232916,"11 Other Local, Neighborhood, Rural Roads",NA,119027,119148,Local,1,25,None,Suburban,level,800
11805,B,25,0.053538156239999996,0.0223075651,"11 Other Local, Neighborhood, Rural Roads",NA,130923,130839,Local,1,25,None,Suburban,level,800
11807,B,25,0.15570263712000001,0.0648760988,"11 Other Local, Neighborhood, Rural Roads",NA,129560,129487,Local,1,25,None,Suburban,level,800
11837,B,25,0.07021343208,0.0292555967,"11 Other Local, Neighborhood, Rural Roads",NA,131465,131447,Local,1,25,None,Suburban,level,800
11839,B,25,0.15508342728,0.0646180947,10 Other Federal Aid Eligible Local Roads,500,128065,128063,Local,1,25,None,Suburban,level,800
11846,B,25,0.39255541536000005,0.1635647564,"11 Other Local, Neighborhood, Rural Roads",NA,112074,111376,Local,1,25,None,Suburban,level,800
11850,B,25,0.19832634816,0.0826359784,"11 Other Local, Neighborhood, Rural Roads",NA,128733,128744,Local,1,25,None,Suburban,level,800
11864,B,25,0.11587796616,0.0482824859,"11 Other Local, Neighborhood, Rural Roads",NA,129809,129941,Local,1,25,None,Suburban,level,800
11876,B,25,0.11053369608,0.0460557067,"11 Other Local, Neighborhood, Rural Roads",NA,132163,132023,Local,1,25,None,Suburban,level,800
11880,B,25,0.12228808608,0.0509533692,"11 Other Local, Neighborhood, Rural Roads",NA,113276,113277,Local,1,25,None,Suburban,level,800
11881,B,25,0.08390632488,0.0349609687,"11 Other Local, Neighborhood, Rural Roads",NA,127444,127482,Local,1,25,None,Suburban,level,800
11882,B,25,0.12922736328,0.0538447347,"11 Other Local, Neighborhood, Rural Roads",NA,119009,119109,Local,1,25,None,Suburban,level,800
11893,B,25,0.27054874176,0.1127286424,10 Other Federal Aid Eligible Local Roads,4100,134664,134998,Local,1,25,None,Suburban,level,800
11907,B,25,0.06488210184000001,0.0270342091,"11 Other Local, Neighborhood, Rural Roads",NA,118891,118953,Local,1,25,None,Suburban,level,800
11908,B,25,0.49858499304,0.2077437471,"11 Other Local, Neighborhood, Rural Roads",NA,131468,131482,Local,1,25,None,Suburban,level,800
11909,B,25,0.37088515176,0.1545354799,"11 Other Local, Neighborhood, Rural Roads",NA,122433,122070,Local,1,25,None,Suburban,level,800
11922,B,25,0.08470647624000001,0.0352943651,"11 Other Local, Neighborhood, Rural Roads",NA,127866,127793,Local,1,25,None,Suburban,level,800
11926,B,25,0.13987102559999998,0.058279594,"11 Other Local, Neighborhood, Rural Roads",NA,131227,131182,Local,1,25,None,Suburban,level,800
11930,B,25,0.12036524375999999,0.0501521849,"11 Other Local, Neighborhood, Rural Roads",NA,122644,122754,Local,1,25,None,Suburban,level,800
11934,B,25,0.13062486648,0.0544270277,"11 Other Local, Neighborhood, Rural Roads",NA,115443,115527,Local,1,25,None,Suburban,level,800
11941,B,25,0.15467899967999998,0.0644495832,"11 Other Local, Neighborhood, Rural Roads",NA,129280,129464,Local,1,25,None,Suburban,level,800
11949,B,25,0.09703706424,0.0404321101,"11 Other Local, Neighborhood, Rural Roads",NA,131730,131726,Local,1,25,None,Suburban,level,800
11979,B,25,0.06466631376,0.0269442974,"11 Other Local, Neighborhood, Rural Roads",NA,135596,135539,Local,1,25,None,Suburban,level,800
11986,B,25,0.22250542824,0.0927105951,10 Other Federal Aid Eligible Local Roads,8700,128673,128742,Local,1,25,None,Suburban,level,800
12002,B,25,0.1111608024,0.046317000999999997,"11 Other Local, Neighborhood, Rural Roads",NA,127640,127641,Local,1,25,None,Suburban,level,800
12005,B,25,0.0489145524,0.0203810635,"11 Other Local, Neighborhood, Rural Roads",NA,129931,129932,Local,1,25,None,Suburban,level,800
12006,B,25,0.06408220776000001,0.0267009199,"11 Other Local, Neighborhood, Rural Roads",NA,122598,122648,Local,1,25,None,Suburban,level,800
12011,B,25,0.22102377743999999,0.0920932406,"11 Other Local, Neighborhood, Rural Roads",NA,131715,131713,Local,1,25,None,Suburban,level,800
12021,B,25,0.16092191256,0.0670507969,"11 Other Local, Neighborhood, Rural Roads",NA,112515,112518,Local,1,25,None,Suburban,level,800
12022,B,25,0.11473749888,0.0478072912,"11 Other Local, Neighborhood, Rural Roads",NA,127202,127189,Local,1,25,None,Suburban,level,800
12063,B,25,0.166519452,0.069383105,"11 Other Local, Neighborhood, Rural Roads",NA,135983,135908,Local,1,25,None,Suburban,level,800
12079,B,25,0.02969255064,0.0123718961,"11 Other Local, Neighborhood, Rural Roads",NA,123597,123596,Local,1,25,None,Suburban,level,800
12080,B,25,0.11589207167999999,0.0482883632,"11 Other Local, Neighborhood, Rural Roads",NA,126183,126179,Local,1,25,None,Suburban,level,800
12096,B,25,0.22088674032,0.0920361418,"11 Other Local, Neighborhood, Rural Roads",NA,123135,123316,Local,1,25,None,Suburban,level,800
12104,B,25,0.1442086164,0.0600869235,"11 Other Local, Neighborhood, Rural Roads",NA,120848,120848,Local,1,25,None,Suburban,level,800
12114,B,25,0.163256004,0.068023335,"11 Other Local, Neighborhood, Rural Roads",NA,134409,134540,Local,1,25,None,Suburban,level,800
12115,B,40,0.13609301625,0.0907286775,"3 US Highways, Unseparated",16000,134322,134496,PrArterial,2,50,NonRestrictive,Suburban,level,2160
12122,B,25,0.13534953648,0.0563956402,"11 Other Local, Neighborhood, Rural Roads",NA,127350,127212,Local,1,25,None,Suburban,level,800
12132,B,25,0.16061310312,0.0669221263,"11 Other Local, Neighborhood, Rural Roads",NA,136046,135947,Local,1,25,None,Suburban,level,800
12137,B,25,0.02535237552,0.0105634898,"11 Other Local, Neighborhood, Rural Roads",NA,129385,129417,Local,1,25,None,Suburban,level,800
12144,B,25,0.08158026407999999,0.0339917767,"11 Other Local, Neighborhood, Rural Roads",NA,127395,127397,Local,1,25,None,Suburban,level,800
12148,B,25,0.1163215116,0.0484672965,"11 Other Local, Neighborhood, Rural Roads",NA,113200,112934,Local,1,25,None,Suburban,level,800
12162,B,25,0.13900626528,0.0579192772,10 Other Federal Aid Eligible Local Roads,1000,114910,115153,Local,1,25,None,Suburban,level,800
12167,B,25,0.21926234376,0.0913593099,10 Other Federal Aid Eligible Local Roads,10000,134154,134331,Local,1,25,None,Suburban,level,800
12188,B,25,0.03534484104,0.0147270171,"11 Other Local, Neighborhood, Rural Roads",NA,126329,126328,Local,1,25,None,Suburban,level,800
12211,B,25,0.09055057968,0.0377294082,"8 Major Local Roads, Paved",2500,115534,115534,MinArterial,2,30,NonRestrictive,Suburban,level,1800
12216,B,25,0.12259940016000001,0.0510830834,"11 Other Local, Neighborhood, Rural Roads",NA,128944,128947,Local,1,25,None,Suburban,level,800
12233,B,25,0.17434103255999997,0.0726420969,10 Other Federal Aid Eligible Local Roads,500,131632,131631,Local,1,25,None,Suburban,level,800
12235,B,25,0.1409424072,0.058726003,"11 Other Local, Neighborhood, Rural Roads",NA,129607,129608,Local,1,25,None,Suburban,level,800
12244,B,25,0.24143642015999997,0.1005985084,"11 Other Local, Neighborhood, Rural Roads",NA,114069,114177,Local,1,25,None,Suburban,level,800
12258,B,25,0.22748345976,0.0947847749,"11 Other Local, Neighborhood, Rural Roads",NA,120626,120596,Local,1,25,None,Suburban,level,800
12260,B,25,0.2742614412,0.1142756005,"11 Other Local, Neighborhood, Rural Roads",NA,131200,130854,Local,1,25,None,Suburban,level,800
12284,B,25,0.16297864728,0.0679077697,"11 Other Local, Neighborhood, Rural Roads",NA,125455,125447,Local,1,25,None,Suburban,level,800
12292,B,25,0.1386646656,0.057776944,"11 Other Local, Neighborhood, Rural Roads",NA,127007,126958,Local,1,25,None,Suburban,level,800
12295,B,25,0.10876272552,0.0453178023,"11 Other Local, Neighborhood, Rural Roads",NA,124381,124231,Local,1,25,None,Suburban,level,800
12342,B,25,0.11091211055999999,0.0462133794,"11 Other Local, Neighborhood, Rural Roads",NA,131004,131132,Local,1,25,None,Suburban,level,800
12365,,65,0.23068733556923077,0.2499112802,1 Interstates,NA,123782,123794,Freeway,4,65,Restrictive,Suburban,level,8406
12387,B,25,0.21982915464,0.0915954811,10 Other Federal Aid Eligible Local Roads,500,131187,130927,Local,1,25,None,Suburban,level,800
12396,B,25,0.1079710728,0.044987947,"11 Other Local, Neighborhood, Rural Roads",NA,123125,123128,Local,1,25,None,Suburban,level,800
12399,B,25,0.37641785184000004,0.1568407716,10 Other Federal Aid Eligible Local Roads,500,124023,124035,Local,1,25,None,Suburban,level,800
12403,B,25,0.10375448664,0.0432310361,"11 Other Local, Neighborhood, Rural Roads",NA,128204,128205,Local,1,25,None,Suburban,level,800
12418,B,40,0.010532650800000001,0.0070217672,"3 US Highways, Unseparated",44000,133487,133488,PrArterial,2,50,NonRestrictive,Suburban,level,2160
12424,B,25,0.13714436544000003,0.0571434856,"11 Other Local, Neighborhood, Rural Roads",NA,134570,134567,Local,1,25,None,Suburban,level,800
12457,B,25,0.13869802464,0.0577908436,"11 Other Local, Neighborhood, Rural Roads",NA,124153,124318,Local,1,25,None,Suburban,level,800
12501,B,25,0.29976420864000003,0.1249017536,"11 Other Local, Neighborhood, Rural Roads",NA,130272,130266,Local,1,25,None,Suburban,level,800
12520,B,25,0.08724252768,0.0363510532,"11 Other Local, Neighborhood, Rural Roads",NA,128436,128511,Local,1,25,None,Suburban,level,800
12531,B,25,0.17776807104000003,0.0740700296,"11 Other Local, Neighborhood, Rural Roads",NA,117280,117273,Local,1,25,None,Suburban,level,800
12552,B,25,0.18806171232,0.0783590468,"11 Other Local, Neighborhood, Rural Roads",NA,127966,127789,Local,1,25,None,Suburban,level,800
12563,B,25,0.040487861519999994,0.0168699423,"11 Other Local, Neighborhood, Rural Roads",NA,125245,125205,Local,1,25,None,Suburban,level,800
12589,B,25,0.04237608672,0.0176567028,"11 Other Local, Neighborhood, Rural Roads",NA,128759,128758,Local,1,25,None,Suburban,level,800
12591,B,25,0.06195152208000001,0.0258131342,"11 Other Local, Neighborhood, Rural Roads",NA,116520,116608,Local,1,25,None,Suburban,level,800
12601,B,25,0.34898693496,0.1454112229,"11 Other Local, Neighborhood, Rural Roads",NA,133491,132891,Local,1,25,None,Suburban,level,800
12606,B,25,0.14900318688,0.0620846612,"11 Other Local, Neighborhood, Rural Roads",NA,108897,108897,Local,1,25,None,Suburban,level,800
12635,B,25,0.0675505632,0.028146068,"11 Other Local, Neighborhood, Rural Roads",NA,126943,126949,Local,1,25,None,Suburban,level,800
12637,B,25,0.13575288600000002,0.0565637025,"11 Other Local, Neighborhood, Rural Roads",NA,127341,127273,Local,1,25,None,Suburban,level,800
12662,B,25,0.07387958304,0.0307831596,"11 Other Local, Neighborhood, Rural Roads",NA,127431,127349,Local,1,25,None,Suburban,level,800
12667,B,25,0.29844301728,0.1243512572,10 Other Federal Aid Eligible Local Roads,2900,125992,126307,Local,1,25,None,Suburban,level,800
12679,B,25,0.55200289632,0.2300012068,"11 Other Local, Neighborhood, Rural Roads",NA,119609,119637,Local,1,25,None,Suburban,level,800
12701,B,25,0.07009128336,0.0292047014,"11 Other Local, Neighborhood, Rural Roads",NA,130854,130762,Local,1,25,None,Suburban,level,800
12718,B,25,0.1909712268,0.0795713445,"11 Other Local, Neighborhood, Rural Roads",NA,129089,129261,Local,1,25,None,Suburban,level,800
12732,B,25,0.08130536112000002,0.0338772338,"11 Other Local, Neighborhood, Rural Roads",NA,123994,124149,Local,1,25,None,Suburban,level,800
12734,B,25,0.12586632335999998,0.0524443014,"11 Other Local, Neighborhood, Rural Roads",NA,127245,127122,Local,1,25,None,Suburban,level,800
12741,B,25,0.24323019576000002,0.1013459149,10 Other Federal Aid Eligible Local Roads,3600,125410,125736,Local,1,25,None,Suburban,level,800
12747,B,25,0.1428890616,0.059537109,"11 Other Local, Neighborhood, Rural Roads",NA,127869,127894,Local,1,25,None,Suburban,level,800
12751,B,25,0.13338401448,0.0555766727,10 Other Federal Aid Eligible Local Roads,1000,120901,120732,Local,1,25,None,Suburban,level,800
12761,B,25,0.10588817256000001,0.0441200719,"11 Other Local, Neighborhood, Rural Roads",NA,122311,122434,Local,1,25,None,Suburban,level,800
12762,B,25,0.46886628408,0.1953609517,"11 Other Local, Neighborhood, Rural Roads",NA,118102,118438,Local,1,25,None,Suburban,level,800
12763,B,25,0.05490965472,0.0228790228,"11 Other Local, Neighborhood, Rural Roads",NA,127478,127479,Local,1,25,None,Suburban,level,800
12764,B,25,0.16106626728,0.0671109447,"11 Other Local, Neighborhood, Rural Roads",NA,128236,128240,Local,1,25,None,Suburban,level,800
12765,B,25,0.08461414032,0.0352558918,10 Other Federal Aid Eligible Local Roads,5800,134986,134991,Local,1,25,None,Suburban,level,800
12796,B,25,0.18580169328,0.0774173722,"11 Other Local, Neighborhood, Rural Roads",NA,128025,128250,Local,1,25,None,Suburban,level,800
12799,B,25,0.27443973864,0.1143498911,"11 Other Local, Neighborhood, Rural Roads",NA,114985,114978,Local,1,25,None,Suburban,level,800
12801,B,25,0.09320994480000001,0.038837477,"11 Other Local, Neighborhood, Rural Roads",NA,126486,126485,Local,1,25,None,Suburban,level,800
12842,B,25,0.10126257144,0.0421927381,"8 Major Local Roads, Paved",12000,126919,126776,MinArterial,2,30,NonRestrictive,Suburban,level,1800
12843,B,25,0.08561059056,0.0356710794,10 Other Federal Aid Eligible Local Roads,5000,122301,122382,Local,1,25,None,Suburban,level,800
12844,B,25,0.05978439408000001,0.0249101642,"11 Other Local, Neighborhood, Rural Roads",NA,119005,119002,Local,1,25,None,Suburban,level,800
12845,B,25,0.22817990712,0.0950749613,10 Other Federal Aid Eligible Local Roads,NA,133982,133980,Local,1,25,None,Suburban,level,800
12850,B,25,0.9678685240799999,0.4032785517,10 Other Federal Aid Eligible Local Roads,1500,136603,136729,Local,1,25,None,Suburban,level,800
12851,B,25,0.07313118432,0.0304713268,"11 Other Local, Neighborhood, Rural Roads",NA,125908,125968,Local,1,25,None,Suburban,level,800
12856,B,40,0.14988732450000003,0.099924883,"3 US Highways, Unseparated",41000,125307,125420,PrArterial,2,50,NonRestrictive,Suburban,level,2160
12864,B,25,0.09457159152,0.0394048298,"11 Other Local, Neighborhood, Rural Roads",NA,123459,123462,Local,1,25,None,Suburban,level,800
12867,B,25,0.14944404072,0.0622683503,"11 Other Local, Neighborhood, Rural Roads",NA,120950,120758,Local,1,25,None,Suburban,level,800
12873,B,25,0.11259252408,0.0469135517,"11 Other Local, Neighborhood, Rural Roads",NA,116849,116850,Local,1,25,None,Suburban,level,800
12879,B,25,0.19354003872000003,0.0806416828,"11 Other Local, Neighborhood, Rural Roads",NA,117608,117738,Local,1,25,None,Suburban,level,800
12914,B,25,0.22147289232,0.0922803718,10 Other Federal Aid Eligible Local Roads,NA,131223,131225,Local,1,25,None,Suburban,level,800
12929,B,25,0.27023667528,0.1125986147,10 Other Federal Aid Eligible Local Roads,5000,120964,120626,Local,1,25,None,Suburban,level,800
12937,B,25,0.08113113192000002,0.0338046383,"11 Other Local, Neighborhood, Rural Roads",NA,131509,131407,Local,1,25,None,Suburban,level,800
12941,B,25,0.08719667328,0.0363319472,"11 Other Local, Neighborhood, Rural Roads",NA,125260,125274,Local,1,25,None,Suburban,level,800
12957,B,25,0.22965949632,0.0956914568,10 Other Federal Aid Eligible Local Roads,1200,131010,130665,Local,1,25,None,Suburban,level,800
12964,B,25,0.4471521564,0.1863133985,"11 Other Local, Neighborhood, Rural Roads",NA,123552,123682,Local,1,25,None,Suburban,level,800
12965,B,25,0.15916853976,0.0663202249,"11 Other Local, Neighborhood, Rural Roads",NA,136557,136696,Local,1,25,None,Suburban,level,800
12973,B,25,0.13115091504,0.0546462146,"11 Other Local, Neighborhood, Rural Roads",NA,127976,127972,Local,1,25,None,Suburban,level,800
12978,B,25,0.27086220503999997,0.1128592521,10 Other Federal Aid Eligible Local Roads,6400,118035,118237,Local,1,25,None,Suburban,level,800
12986,B,25,0.20851295376,0.0868803974,10 Other Federal Aid Eligible Local Roads,500,122196,122436,Local,1,25,None,Suburban,level,800
13003,B,25,0.19646674944,0.0818611456,"8 Major Local Roads, Paved",9400,134305,134381,MinArterial,2,30,NonRestrictive,Suburban,level,1800
13004,B,25,0.07381452072,0.0307560503,"11 Other Local, Neighborhood, Rural Roads",NA,135305,135431,Local,1,25,None,Suburban,level,800
13021,B,25,0.28135615055999996,0.1172317294,10 Other Federal Aid Eligible Local Roads,1200,131320,131219,Local,1,25,None,Suburban,level,800
13031,B,25,0.30565576127999994,0.1273565672,"11 Other Local, Neighborhood, Rural Roads",NA,132489,132839,Local,1,25,None,Suburban,level,800
13041,B,25,0.38485531128,0.1603563797,"11 Other Local, Neighborhood, Rural Roads",NA,123351,123494,Local,1,25,None,Suburban,level,800
13044,B,25,0.12787373448,0.0532807227,"11 Other Local, Neighborhood, Rural Roads",NA,131350,131519,Local,1,25,None,Suburban,level,800
13061,B,25,0.407575044,0.169822935,10 Other Federal Aid Eligible Local Roads,2200,130345,129896,Local,1,25,None,Suburban,level,800
13063,B,25,0.13279695168,0.0553320632,"11 Other Local, Neighborhood, Rural Roads",NA,135314,135491,Local,1,25,None,Suburban,level,800
13066,B,25,0.13578115152,0.0565754798,"11 Other Local, Neighborhood, Rural Roads",NA,128305,128172,Local,1,25,None,Suburban,level,800
13072,B,25,0.20032731983999996,0.0834697166,"11 Other Local, Neighborhood, Rural Roads",NA,127021,126808,Local,1,25,None,Suburban,level,800
13081,B,25,0.3424134384,0.142672266,"11 Other Local, Neighborhood, Rural Roads",4200,126115,125736,Local,1,25,None,Suburban,level,800
13091,B,25,0.20951473632,0.0872978068,10 Other Federal Aid Eligible Local Roads,500,121406,121401,Local,1,25,None,Suburban,level,800
13097,B,25,0.11766319056,0.0490263294,"11 Other Local, Neighborhood, Rural Roads",NA,119679,119682,Local,1,25,None,Suburban,level,800
13115,B,25,0.15106087031999998,0.0629420293,"11 Other Local, Neighborhood, Rural Roads",NA,136058,136173,Local,1,25,None,Suburban,level,800
13133,B,25,0.18953973096,0.0789748879,10 Other Federal Aid Eligible Local Roads,12000,122260,122078,Local,1,25,None,Suburban,level,800
13161,B,25,0.22685018568,0.0945209107,"11 Other Local, Neighborhood, Rural Roads",NA,128430,128332,Local,1,25,None,Suburban,level,800
13169,TF,25,0.0336546996,0.0140227915,"11 Other Local, Neighborhood, Rural Roads",NA,131902,131927,Local,1,25,None,Suburban,level,800
13171,B,25,0.21879918792,0.0911663283,10 Other Federal Aid Eligible Local Roads,18000,132726,132728,Local,1,25,None,Suburban,level,800
13186,B,25,0.24987772584000004,0.1041157191,"11 Other Local, Neighborhood, Rural Roads",NA,130566,130796,Local,1,25,None,Suburban,level,800
13187,B,25,0.13936942992,0.0580705958,"8 Major Local Roads, Paved",14000,134030,134127,MinArterial,2,30,NonRestrictive,Suburban,level,1800
13199,B,25,0.12407760168000001,0.0516990007,"11 Other Local, Neighborhood, Rural Roads",NA,124397,124395,Local,1,25,None,Suburban,level,800
13220,B,25,0.13099778736,0.0545824114,"11 Other Local, Neighborhood, Rural Roads",NA,122609,122667,Local,1,25,None,Suburban,level,800
13225,B,25,0.11723676840000001,0.0488486535,"11 Other Local, Neighborhood, Rural Roads",NA,126782,126652,Local,1,25,None,Suburban,level,800
13234,B,25,0.05204624856,0.0216859369,"11 Other Local, Neighborhood, Rural Roads",NA,120616,120617,Local,1,25,None,Suburban,level,800
13236,B,25,0.09153037056,0.0381376544,"11 Other Local, Neighborhood, Rural Roads",NA,132062,132141,Local,1,25,None,Suburban,level,800
13243,B,20,0.2311504122,0.0770501374,"11 Other Local, Neighborhood, Rural Roads",NA,118205,118315,Local,1,25,None,Suburban,level,800
13250,B,25,0.11811057624,0.0492127401,"11 Other Local, Neighborhood, Rural Roads",NA,124478,124336,Local,1,25,None,Suburban,level,800
13261,B,25,0.30531434976,0.1272143124,"11 Other Local, Neighborhood, Rural Roads",NA,131070,131080,Local,1,25,None,Suburban,level,800
13269,B,25,0.14489281128,0.0603720047,"11 Other Local, Neighborhood, Rural Roads",NA,136652,136783,Local,1,25,None,Suburban,level,800
13273,B,25,0.12128234928000001,0.0505343122,"11 Other Local, Neighborhood, Rural Roads",NA,131726,131855,Local,1,25,None,Suburban,level,800
13274,TF,25,0.03157183992,0.0131549333,"11 Other Local, Neighborhood, Rural Roads",NA,128686,128658,Local,1,25,None,Suburban,level,800
13296,B,25,0.21430263336,0.0892927639,"11 Other Local, Neighborhood, Rural Roads",NA,120224,120225,Local,1,25,None,Suburban,level,800
13305,B,25,0.13288811688,0.0553700487,"11 Other Local, Neighborhood, Rural Roads",NA,132614,132503,Local,1,25,None,Suburban,level,800
13319,B,25,0.2320675836,0.0966948265,"11 Other Local, Neighborhood, Rural Roads",NA,129697,129937,Local,1,25,None,Suburban,level,800
13323,B,25,0.17844980736,0.0743540864,"11 Other Local, Neighborhood, Rural Roads",NA,128426,128562,Local,1,25,None,Suburban,level,800
13334,B,40,0.21843236684999998,0.1456215779,"3 US Highways, Unseparated",29000,133629,133682,PrArterial,2,50,NonRestrictive,Suburban,level,2160
13358,B,25,0.1537868472,0.064077853,"11 Other Local, Neighborhood, Rural Roads",NA,108287,108570,Local,1,25,None,Suburban,level,800
13360,B,25,0.07993441752000001,0.0333060073,10 Other Federal Aid Eligible Local Roads,NA,123503,123572,Local,1,25,None,Suburban,level,800
13362,B,25,0.29900432016,0.1245851334,"11 Other Local, Neighborhood, Rural Roads",NA,120224,119972,Local,1,25,None,Suburban,level,800
13372,B,25,0.13928652335999997,0.0580360514,"8 Major Local Roads, Paved",3600,124666,124521,MinArterial,2,30,NonRestrictive,Suburban,level,1800
13385,B,25,0.22869476112,0.0952894838,"11 Other Local, Neighborhood, Rural Roads",NA,128289,128281,Local,1,25,None,Suburban,level,800
13390,B,25,0.34055216736,0.1418967364,10 Other Federal Aid Eligible Local Roads,12000,129989,130015,Local,1,25,None,Suburban,level,800
13396,B,25,0.21713573784,0.0904732241,"11 Other Local, Neighborhood, Rural Roads",NA,120225,120246,Local,1,25,None,Suburban,level,800
13399,B,25,0.0489145524,0.0203810635,10 Other Federal Aid Eligible Local Roads,4900,128590,128555,Local,1,25,None,Suburban,level,800
13424,B,25,0.8427006796800001,0.3511252832,10 Other Federal Aid Eligible Local Roads,6900,127562,128409,Local,1,25,None,Suburban,level,800
13428,B,25,0.16905788976,0.0704407874,"11 Other Local, Neighborhood, Rural Roads",NA,126808,126811,Local,1,25,None,Suburban,level,800
13437,B,25,0.13854890424,0.0577287101,"11 Other Local, Neighborhood, Rural Roads",NA,117205,117203,Local,1,25,None,Suburban,level,800
13448,,65,1.6870242114461538,1.8276095624,1 Interstates,NA,133210,129944,Freeway,4,65,Restrictive,Suburban,level,8406
13460,B,25,0.09891919487999999,0.0412163312,"11 Other Local, Neighborhood, Rural Roads",NA,121562,121630,Local,1,25,None,Suburban,level,800
13467,B,25,0.09574188887999999,0.0398924537,"11 Other Local, Neighborhood, Rural Roads",NA,124487,124489,Local,1,25,None,Suburban,level,800
13473,B,25,0.14137568112,0.0589065338,"11 Other Local, Neighborhood, Rural Roads",NA,132898,132696,Local,1,25,None,Suburban,level,800
13490,B,25,0.13917055296,0.0579877304,"11 Other Local, Neighborhood, Rural Roads",NA,132242,132232,Local,1,25,None,Suburban,level,800
13498,B,25,0.22146947832,0.0922789493,"11 Other Local, Neighborhood, Rural Roads",NA,126546,126749,Local,1,25,None,Suburban,level,800
13507,B,25,0.14675819136,0.0611492464,"11 Other Local, Neighborhood, Rural Roads",NA,123422,123314,Local,1,25,None,Suburban,level,800
13521,B,25,0.08246692031999998,0.0343612168,"11 Other Local, Neighborhood, Rural Roads",NA,117613,117684,Local,1,25,None,Suburban,level,800
13523,B,25,0.02207533464,0.0091980561,"11 Other Local, Neighborhood, Rural Roads",NA,110734,110735,Local,1,25,None,Suburban,level,800
13525,B,25,0.1489799856,0.062074994,"11 Other Local, Neighborhood, Rural Roads",NA,123455,123453,Local,1,25,None,Suburban,level,800
13539,B,25,0.28355488751999997,0.1181478698,"11 Other Local, Neighborhood, Rural Roads",NA,129598,129603,Local,1,25,None,Suburban,level,800
13547,B,25,0.08135166288,0.0338965262,"11 Other Local, Neighborhood, Rural Roads",NA,136755,136815,Local,1,25,None,Suburban,level,800
13549,B,40,0.17072367195,0.1138157813,"5 Major State Highways, Unseparated",20000,115484,115488,PrArterial,2,45,NonRestrictive,Suburban,level,2160
13553,B,25,0.11512771536,0.0479698814,"11 Other Local, Neighborhood, Rural Roads",NA,113702,113464,Local,1,25,None,Suburban,level,800
13573,B,25,0.23738624088,0.0989109337,10 Other Federal Aid Eligible Local Roads,17000,130722,130715,Local,1,25,None,Suburban,level,800
13587,B,25,0.17965579392,0.0748565808,10 Other Federal Aid Eligible Local Roads,3200,136162,136185,Local,1,25,None,Suburban,level,800
13591,B,25,0.1657943568,0.069080982,"11 Other Local, Neighborhood, Rural Roads",NA,121637,121515,Local,1,25,None,Suburban,level,800
13609,B,25,0.3567683616,0.148653484,10 Other Federal Aid Eligible Local Roads,NA,123277,123503,Local,1,25,None,Suburban,level,800
13616,B,25,0.14705292432,0.0612720518,"11 Other Local, Neighborhood, Rural Roads",NA,127067,126928,Local,1,25,None,Suburban,level,800
13617,B,25,0.17614185144,0.0733924381,"11 Other Local, Neighborhood, Rural Roads",NA,116597,116590,Local,1,25,None,Suburban,level,800
13620,B,25,0.21728720352000003,0.0905363348,10 Other Federal Aid Eligible Local Roads,10000,134505,134681,Local,1,25,None,Suburban,level,800
13627,B,25,0.45514427328,0.1896434472,"11 Other Local, Neighborhood, Rural Roads",NA,119975,119972,Local,1,25,None,Suburban,level,800
13645,B,25,0.22527495168,0.0938645632,"11 Other Local, Neighborhood, Rural Roads",NA,112969,112518,Local,1,25,None,Suburban,level,800
13659,B,25,0.09961486272,0.0415061928,"11 Other Local, Neighborhood, Rural Roads",NA,126904,126959,Local,1,25,None,Suburban,level,800
13696,B,25,0.14749231488,0.0614551312,"11 Other Local, Neighborhood, Rural Roads",NA,128088,127941,Local,1,25,None,Suburban,level,800
13697,B,25,0.12840876336,0.0535036514,"11 Other Local, Neighborhood, Rural Roads",NA,131525,131355,Local,1,25,None,Suburban,level,800
13699,B,25,0.57561530952,0.2398397123,"11 Other Local, Neighborhood, Rural Roads",NA,135196,135404,Local,1,25,None,Suburban,level,800
13705,B,25,0.29476846392,0.1228201933,10 Other Federal Aid Eligible Local Roads,2500,125527,125230,Local,1,25,None,Suburban,level,800
13710,B,25,0.0993514416,0.041396434,"11 Other Local, Neighborhood, Rural Roads",NA,116952,116936,Local,1,25,None,Suburban,level,800
13747,B,25,0.20635206816,0.0859800284,"11 Other Local, Neighborhood, Rural Roads",NA,131592,131814,Local,1,25,None,Suburban,level,800
13751,B,25,0.23740615920000002,0.098919233,"11 Other Local, Neighborhood, Rural Roads",NA,122745,122722,Local,1,25,None,Suburban,level,800
13752,B,40,0.20136830025000002,0.13424553350000001,"3 US Highways, Unseparated",29000,133542,133567,PrArterial,2,50,NonRestrictive,Suburban,level,2160
13783,B,25,0.3768557232,0.157023218,"11 Other Local, Neighborhood, Rural Roads",NA,119141,119462,Local,1,25,None,Suburban,level,800
13829,B,25,0.06275043792,0.0261460158,10 Other Federal Aid Eligible Local Roads,2500,129311,129293,Local,1,25,None,Suburban,level,800
